number,value,params_catboost_fraction_of_remainder,params_official_weight,user_attrs_catboost_weight,user_attrs_residual_weight,state
88,1.003308339644725,0.9746320450971406,0.5037819104477957,0.4836300514344609,0.012588038117743349,COMPLETE
89,1.0034771459277405,0.998572764828111,0.5997120914054483,0.3997166036125236,0.0005713049820280452,COMPLETE
90,1.004262528843828,0.48889424443112317,0.8466099486567209,0.07499151325472363,0.07839853808855547,COMPLETE
91,1.0034484014808096,0.8261924253656091,0.5027929266755523,0.41078871781886167,0.086418355505586,COMPLETE
92,1.0033155908082567,0.9946553242399528,0.5152945383131637,0.48211486815499616,0.0025905935318400997,COMPLETE
93,1.0035251324255854,0.8549521573783643,0.5696702508384349,0.3679113474297704,0.06241840173179467,COMPLETE
94,1.0033043058269357,0.9936199442349489,0.5086450438026151,0.4882200841764114,0.0031348720209735436,COMPLETE
95,1.0033129622257368,0.9880793435355266,0.5115052549532575,0.4826715670063398,0.0058231780404027255,COMPLETE
96,1.0035459956502766,0.8650041597075243,0.5864609975050706,0.3577129573594142,0.055826045135515194,COMPLETE
97,1.0033095356011266,0.9848934357851806,0.508413777790369,0.48416004337670077,0.007426178832930256,COMPLETE
98,1.004472054592331,0.11937819546629752,0.9269549133676436,0.008719990629850082,0.06432509600250634,COMPLETE
99,1.0043658046572663,0.33178292991821046,0.5738153656974085,0.14140078665503486,0.2847838476475566,COMPLETE
100,1.0033009860844155,0.9856078976581395,0.5038509431394006,0.4890084288574441,0.007140628003155312,COMPLETE
