number,value,params_calibration_intercept,params_calibration_slope,params_hist_weight,state,duration,user_attrs_competition_score,user_attrs_prediction_mean
169,0.2486097166116492,-0.004640457005068507,1.0427247370871373,0.479321383002944,COMPLETE,0 days 00:00:00.021295,479.2541826930119,0.5116844421032246
170,0.24802833254537016,-0.021806259024612935,1.0094866243954599,0.41122307495898025,COMPLETE,0 days 00:00:00.022832,711.9875475468551,0.4780044909462331
171,0.2480286319594008,-0.012947744306668962,1.0246071419678318,0.4683488255926696,COMPLETE,0 days 00:00:00.021664,711.8676893689612,0.4943967804218876
172,0.24914926175344992,-0.058283723414087704,1.029726447457863,0.4751969026212709,COMPLETE,0 days 00:00:00.020606,263.2693223828642,0.45160138720941456
173,0.24796118916265325,-0.028623249004533446,1.0349688111443218,0.45912498517648237,COMPLETE,0 days 00:00:00.021891,738.8656584097597,0.48384422982788183
174,0.24983278039746476,-0.030632136436359564,0.956832043313132,0.4968446448051358,COMPLETE,0 days 00:00:00.020961,0.0,0.4431749463858705
175,0.2479868179701012,-0.025825898170286007,1.0235209036098283,0.473813393504728,COMPLETE,0 days 00:00:00.020837,728.6062121323212,0.4809852939334256
176,0.24800898113694303,-0.029806573389075938,1.0285620023177404,0.5444040651645354,COMPLETE,0 days 00:00:00.020969,719.7340935207297,0.47955958778264485
177,0.24803076173132396,-0.023418582832575193,1.012308768765633,0.4008410091586321,COMPLETE,0 days 00:00:00.022752,711.0151221680461,0.477780938998487
178,0.24799955334347515,-0.02029802143099192,1.0366472115220804,0.34167547351492583,COMPLETE,0 days 00:00:00.021133,723.5081255663079,0.4929019271827328
179,0.24820170269280462,-0.05885676588719207,1.133172822556421,0.46195327057736096,COMPLETE,0 days 00:00:00.021288,642.5858901607628,0.5022392780444188
180,0.27178985210366796,0.03404182451127747,1.2245115968255644,0.544661916599773,COMPLETE,0 days 00:00:00.021337,0.0,0.6404467208289317
181,0.2484744049711916,-0.03965535341482413,1.0160936116504318,0.4381421730063735,COMPLETE,0 days 00:00:00.020822,533.4206712745427,0.4634487566054913
182,0.2479980451128347,-0.03100172040783638,1.0322143495197809,0.5239693644339098,COMPLETE,0 days 00:00:00.021270,724.1118841009642,0.48015608131575443
