config_id,season,game_month,time_series_probability,time_series_logit_offset,training_global_rate
7,2023,6,0.5208747401366669,-0.07492933770255489,0.5395365039034485
7,2023,7,0.5146319929458018,-0.09993217469113733,0.5395365039034485
7,2023,8,0.5076252052998219,-0.12797367637043847,0.5395365039034485
7,2023,9,0.5015071712646713,-0.15244815915796125,0.5395365039034485
7,2023,10,0.4976928021690343,-0.1677057193026472,0.5395365039034485
7,2024,3,0.4978945442206388,-0.13491631522516323,0.5315815109059132
7,2024,4,0.499929469524473,-0.12677656423320754,0.5315815109059132
7,2024,5,0.5001144929505674,-0.1260364705189539,0.5315815109059132
7,2024,6,0.4981109505792501,-0.13405067596500161,0.5315815109059132
7,2024,7,0.49416684647402886,-0.14982811506364674,0.5315815109059132
7,2024,8,0.48905096866814196,-0.17029757011931776,0.5315815109059132
7,2024,9,0.4838465836597095,-0.19113060154988415,0.5315815109059132
7,2024,10,0.4796595050791753,-0.2079013497771751,0.5315815109059132
8,2022,4,0.52732464764393,-0.06359199978059939,0.5431423520563061
8,2022,5,0.5269707301825607,-0.06501185540347372,0.5431423520563061
8,2022,6,0.5237651372703261,-0.07786736326666488,0.5431423520563061
8,2022,7,0.5182694484792061,-0.09988925232546328,0.5431423520563061
8,2022,8,0.5116597525526547,-0.12635212709628058,0.5431423520563061
8,2022,9,0.5054145284822645,-0.15134063356039473,0.5431423520563061
8,2022,10,0.500916279138663,-0.16933447349621092,0.5431423520563061
8,2023,4,0.5272894712882492,-0.049210394463717555,0.5395365039034485
8,2023,5,0.527149996136229,-0.04976995341549814,0.5395365039034485
8,2023,6,0.5235625264256528,-0.06415689437273724,0.5395365039034485
8,2023,7,0.5172744293114602,-0.08935163330154082,0.5395365039034485
8,2023,8,0.5097583150014345,-0.11943864542957548,0.5395365039034485
8,2023,9,0.5028213043430257,-0.14719152533162141,0.5395365039034485
8,2023,10,0.49811690041570833,-0.16600929642743992,0.5395365039034485
8,2024,3,0.49436643752385334,-0.14902964586655812,0.5315815109059132
8,2024,4,0.4971815296960122,-0.1377684429570213,0.5315815109059132
8,2024,5,0.4985290526361664,-0.13237824875888216,0.5315815109059132
8,2024,6,0.49775580947867326,-0.13547126469590942,0.5315815109059132
8,2024,7,0.49477714483324076,-0.1473866228869304,0.5315815109059132
8,2024,8,0.4901000256165465,-0.1660995159684639,0.5315815109059132
8,2024,9,0.4846874648129563,-0.18776374259259337,0.5315815109059132
8,2024,10,0.4796992033517326,-0.20774229397206895,0.5315815109059132
9,2022,4,0.5273827982472987,-0.06335869912023018,0.5431423520563061
9,2022,5,0.5258050393621496,-0.06968764421637524,0.5431423520563061
9,2022,6,0.5219905448401444,-0.08498063273312963,0.5431423520563061
9,2022,7,0.5166593473597255,-0.10633752943490266,0.5431423520563061
9,2022,8,0.5109398073980214,-0.12923337978495147,0.5431423520563061
9,2022,9,0.5060668838082657,-0.1487308678592888,0.5431423520563061
9,2022,10,0.503049044202643,-0.1608032661612926,0.5431423520563061
9,2023,4,0.5260783566550131,-0.054068692439393454,0.5395365039034485
9,2023,5,0.5248826771625688,-0.058863865912936644,0.5395365039034485
9,2023,6,0.5208575735921668,-0.07499812367725323,0.5395365039034485
9,2023,7,0.5148548857005729,-0.09903982778299265,0.5395365039034485
9,2023,8,0.5082588277977617,-0.12543854641942775,0.5395365039034485
9,2023,9,0.5026161198364439,-0.148012287635783,0.5395365039034485
9,2023,10,0.49921822648308456,-0.16160395909206055,0.5395365039034485
9,2024,3,0.49883769620604396,-0.1311436658795564,0.5315815109059132
